1.38821742	2.46833994	5.01914616	4.15774776
1.38639353	2.46984982	5.01914616	4.15188360
1.38639353	2.47092830	5.01914616	4.14601945
1.38689095	2.47243817	5.01914616	4.14237962
1.38788581	2.47394805	5.01914616	4.13772874
1.39020713	2.47567362	5.01914616	4.13328007
1.39435235	2.47739919	5.01914616	4.12984246
1.40032147	2.47955615	5.01914616	4.12620263
1.40678802	2.48106602	5.01934870	4.12175396
1.41342038	2.48257590	5.01914616	4.11750750
1.42021854	2.48451716	5.01914616	4.11326104
1.42502700	2.48559565	5.01914616	4.10759909
1.42685090	2.48624274	5.01914616	4.10213936
1.42668509	2.48732122	5.01914616	4.09748847
1.42535862	2.48775261	5.01914616	4.09162432
1.42336891	2.48839970	5.01914616	4.08576016
1.42055016	2.48926248	5.01934870	4.07969378
1.41773141	2.49034096	5.01914616	4.07322299
1.41623913	2.49249793	5.01894363	4.06776325
1.41574170	2.49508628	5.01914616	4.06230352
1.41607332	2.49832173	5.01914616	4.05745042
1.41657074	2.50134147	5.01914616	4.05421502
1.41756560	2.50457692	5.01914616	4.04996856
1.41839464	2.50781236	5.01914616	4.04612653
1.41905788	2.51126350	5.01914616	4.04390219
1.42005273	2.51385186	5.01914616	4.04228449
1.42204244	2.51536173	5.01894363	4.04086901
1.42353472	2.51687161	5.01914616	4.03904910
1.42535862	2.51795009	5.01914616	4.03702697
1.42933803	2.51902857	5.01914616	4.03500485
1.43480972	2.51967566	5.01934870	4.03338715
1.44077884	2.52032275	5.01914616	4.03176945
1.44707958	2.52118553	5.01914616	4.02893848
1.45338032	2.52161692	5.01914616	4.02550087
1.45951525	2.52204832	5.01894363	4.02165883
1.46299723	2.52204832	5.01914616	4.01660352
1.46332885	2.52204832	5.01894363	4.01296370
1.46332885	2.52226401	5.01894363	4.00932388
1.46366047	2.52269541	5.01914616	4.00487520
1.46366047	2.52377389	5.01894363	4.00123538
1.46316304	2.52528376	5.01894363	3.99779777
1.46299723	2.52744072	5.01894363	3.99355131
1.46299723	2.52959769	5.01853855	3.99051812
1.46200238	2.53175465	5.01853855	3.98849600
1.45984686	2.53391161	5.01813348	3.98627166
1.45769135	2.53606857	5.01732333	3.98424954
1.45719392	2.53865693	5.01631064	3.98081193
1.45752554	2.54124528	5.01448780	3.97696990
1.45752554	2.54361794	5.01205735	3.97272344
1.45769135	2.54599060	5.01003198	3.96787034
1.45918363	2.54685339	5.00739899	3.96220839
1.46133914	2.54728478	5.00476601	3.95573760
1.46233400	2.54706908	5.00172795	3.94906459
1.46249981	2.54728478	4.99787974	3.94077388
1.46432370	2.54706908	4.99484167	3.93490972
1.46797150	2.54706908	4.99241123	3.92783229
1.47145349	2.54706908	4.98998078	3.92115928
1.47360900	2.54706908	4.98795540	3.91610397
1.47659356	2.54706908	4.98532242	3.91084645
1.48007555	2.54706908	4.98289197	3.90680220
1.48272849	2.54706908	4.98046152	3.90174689
1.48455239	2.54706908	4.97904376	3.89750043
1.48621048	2.54706908	4.97823361	3.89406282
1.48919504	2.54685339	4.97722092	3.89143406
1.49217960	2.54706908	4.97701838	3.88880530
1.49450092	2.54706908	4.97701838	3.88617654
1.49649063	2.54706908	4.97701838	3.88455884
1.49881195	2.54706908	4.97681584	3.88334556
1.50129909	2.54706908	4.97681584	3.88253671
1.50312298	2.54706908	4.97641077	3.88273893
1.50511269	2.54663769	4.97620823	3.88253671
1.50759982	2.54620630	4.97600569	3.88253671
1.50992115	2.54599060	4.97560062	3.88253671
1.51075019	2.54534351	4.97560062	3.88253671
1.51075019	2.54404934	4.97539808	3.88253671
1.51091600	2.54210807	4.97539808	3.88253671
1.51091600	2.53995111	4.97479047	3.88233450
1.51075019	2.53800984	4.97458793	3.88233450
1.51091600	2.53628427	4.97438540	3.88233450
1.51141343	2.53477440	4.97438540	3.88233450
1.51174505	2.53326452	4.97438540	3.88233450
1.51207666	2.53153895	4.97438540	3.88253671
1.51257409	2.53046047	4.97458793	3.88233450
1.51373475	2.52959769	4.97458793	3.88253671
1.51522703	2.52873490	4.97458793	3.88253671
1.51721674	2.52765642	4.97458793	3.88253671
1.51920645	2.52657794	4.97479047	3.88314335
1.52152777	2.52571515	4.97499301	3.88354778
1.52467814	2.52549946	4.97519555	3.88415441
1.52882336	2.52528376	4.97519555	3.88536769
1.53363182	2.52528376	4.97519555	3.88678317
1.53727961	2.52485237	4.97539808	3.88819866
1.53926932	2.52398958	4.97539808	3.88961415
1.54125903	2.52291110	4.97560062	3.89102963
1.54241969	2.52053844	4.97580316	3.89204070
1.54291712	2.51795009	4.97580316	3.89264733
1.54275131	2.51471464	4.97580316	3.89365839
1.54275131	2.51169490	4.97560062	3.89487167
1.54291712	2.50889084	4.97560062	3.89648937
1.54308293	2.50694958	4.97560062	3.89911813
1.54374616	2.50608679	4.97539808	3.90235353
1.54540425	2.50587110	4.97519555	3.90599335
1.54722815	2.50587110	4.97499301	3.90882432
1.54954947	2.50608679	4.97438540	3.91226193
1.55286565	2.50587110	4.97377778	3.91610397
1.55750830	2.50587110	4.97317017	3.91913715
1.56314580	2.50608679	4.97215748	3.92196813
1.56944654	2.50608679	4.97094226	3.92540574
1.57707375	2.50608679	4.96871435	3.92904556
1.58602743	2.50630249	4.96587882	3.93167432
1.59564434	2.50630249	4.96223315	3.93410087
1.60327155	2.50630249	4.95899255	3.93511193
1.60940648	2.50630249	4.95473927	3.93551636
1.61504398	2.50608679	4.95048598	3.93571857
1.61786273	2.50587110	4.94582762	3.93571857
1.61786273	2.50587110	4.94116926	3.93571857
1.61620465	2.50500831	4.93610582	3.93571857
1.61454656	2.50392983	4.93185254	3.93571857
1.61288847	2.50241996	4.92719418	3.93571857
1.61056714	2.50155717	4.92233328	3.93571857
1.60774839	2.50091008	4.91868761	3.93511193
1.60559288	2.50026299	4.91544701	3.93470751
1.60376898	2.49983160	4.91281402	3.93329202
1.60128185	2.49961590	4.91018104	3.93025884
1.59862890	2.49940021	4.90775059	3.92641680
1.59779986	2.49940021	4.90613029	3.92196813
1.59796567	2.49961590	4.90511760	3.91812609
1.59796567	2.49961590	4.90390238	3.91286857
1.59862890	2.49983160	4.90228208	3.90781326
1.60045280	2.50069439	4.90086431	3.90154468
1.60194508	2.50177287	4.90005417	3.89527609
1.60260832	2.50285135	4.89944655	3.88961415
1.60277413	2.50371413	4.89863640	3.88213229
1.60244251	2.50457692	4.89802879	3.87667255
1.60211089	2.50565540	4.89762372	3.87121282
1.60144765	2.50651818	4.89701610	3.86534866
1.59962376	2.50759667	4.89640849	3.85928229
1.59813148	2.50932224	4.89559834	3.85281149
1.59680501	2.51169490	4.89559834	3.84593627
1.59481530	2.51493034	4.89559834	3.83946548
1.59332302	2.51902857	4.89539580	3.83259026
1.59315721	2.52312680	4.89539580	3.82571503
1.59332302	2.52744072	4.89559834	3.81944645
1.59348883	2.53240174	4.89559834	3.81317787
1.59431787	2.53714706	4.89559834	3.80690928
1.59630758	2.54124528	4.89600342	3.80023627
1.59978957	2.54469643	4.89640849	3.79437212
1.60443221	2.54663769	4.89661103	3.78810353
1.61006972	2.54793187	4.89742118	3.78082389
1.61719950	2.54879465	4.89802879	3.77273539
1.62532413	2.54987314	4.89924402	3.76484911
1.63361458	2.55073592	4.90045924	3.75615398
1.64091017	2.55138301	4.90228208	3.74685221
1.64638186	2.55203010	4.90450999	3.73755044
1.65052708	2.55224579	4.90552268	3.72723760
1.65483812	2.55267719	4.90714297	3.71672256
1.65865172	2.55310858	4.90876327	3.70681415
1.66379180	2.55332428	4.91018104	3.69811902
1.67092158	2.55375567	4.91119372	3.69023274
1.67854879	2.55397136	4.91200387	3.68295309
1.68766828	2.55483415	4.91281402	3.67688672
1.69745100	2.55591263	4.91342163	3.67385354
1.70839439	2.55699111	4.91382671	3.67021371
1.71966939	2.55785390	4.91382671	3.66637168
1.73028116	2.55871668	4.91382671	3.66414734
1.74006388	2.55957947	4.91382671	3.66192301
1.74968080	2.56065795	4.91382671	3.66091194
1.75996095	2.56152073	4.91382671	3.66050752
1.76941206	2.56238352	4.91362417	3.66010309
1.77853155	2.56367770	4.91342163	3.65969867
1.78881170	2.56518757	4.91321910	3.65969867
1.79909185	2.56605036	4.91321910	3.65990088
1.80804553	2.56691314	4.91261148	3.65990088
1.81418046	2.56712884	4.91180134	3.65990088
1.81666759	2.56712884	4.91058611	3.66010309
1.81617016	2.56712884	4.90957342	3.66091194
1.81467788	2.56734453	4.90835820	3.66192301
1.81252237	2.56734453	4.90734551	3.66354070
1.81103009	2.56712884	4.90633282	3.66616947
1.81003523	2.56712884	4.90552268	3.67001150
1.80887457	2.56734453	4.90491506	3.67405575
1.80622163	2.56756023	4.90410491	3.67769557
1.80240803	2.56799162	4.90329476	3.68335752
1.79876023	2.56799162	4.90268715	3.68861504
1.79527824	2.56799162	4.90228208	3.69407477
1.79196207	2.56820732	4.90228208	3.70074778
1.78881170	2.56842302	4.90248461	3.70600530
1.78731942	2.56842302	4.90248461	3.71288053
1.78615875	2.56863871	4.90248461	3.71955353
1.78350581	2.56885441	4.90228208	3.72561991
1.77952640	2.56907010	4.90228208	3.73249513
1.77388890	2.56907010	4.90187700	3.73856150
1.76526684	2.56907010	4.90187700	3.74402123
1.75266536	2.56907010	4.90167446	3.75028982
1.73823999	2.56885441	4.90147193	3.75554734
1.72447785	2.56820732	4.90147193	3.76100707
1.71071571	2.56734453	4.90086431	3.76687123
1.69745100	2.56669744	4.90025670	3.77192654
1.68418629	2.56583466	4.89964909	3.77779070
1.67257967	2.56583466	4.89823133	3.78345265
1.66180209	2.56583466	4.89600342	3.78790132
1.65119032	2.56605036	4.89357297	3.79275442
1.64306568	2.56583466	4.89093998	3.79679866
1.63593590	2.56583466	4.88810446	3.80104512
1.62980097	2.56583466	4.88567401	3.80589822
1.62350024	2.56583466	4.88263595	3.81054911
1.61703369	2.56605036	4.87980042	3.81621105
1.61172781	2.56605036	4.87696490	3.82187300
1.60808001	2.56691314	4.87352176	3.82753495
1.60526126	2.56799162	4.87048370	3.83400574
1.60526126	2.56950150	4.86825579	3.83966769
1.60725097	2.57057998	4.86582534	3.84532964
1.60957229	2.57122707	4.86258474	3.85119379
1.61073295	2.57165846	4.85995176	3.85705795
1.61172781	2.57165846	4.85812892	3.86332654
1.61255685	2.57187416	4.85691370	3.86999955
1.61222523	2.57165846	4.85529340	3.87667255
1.61073295	2.57165846	4.85387564	3.88354778
1.60874325	2.57165846	4.85286295	3.89123185
1.60642192	2.57165846	4.85225534	3.89648937
1.60443221	2.57165846	4.85266041	3.90194910
1.60161346	2.57144276	4.85266041	3.90659999
1.59796567	2.57165846	4.85286295	3.90963317
1.59464949	2.57165846	4.85326802	3.91307078
1.59116750	2.57230555	4.85428071	3.91650839
1.58768552	2.57338403	4.85590101	3.91994600
1.58370610	2.57467821	4.85711623	3.92378804
1.58022412	2.57575669	4.85873653	3.92904556
1.57840022	2.57683517	4.86157206	3.93410087
1.57773698	2.57812935	4.86582534	3.93733627
1.57690794	2.57899213	4.86987609	3.94198715
1.57624470	2.57985492	4.87514206	3.94825574
1.57607889	2.58007061	4.88162326	3.95371547
1.57574728	2.58007061	4.88790192	3.95897299
1.57524985	2.58050201	4.89499073	3.96524158
1.57408919	2.58093340	4.90248461	3.97090352
1.57309433	2.58158049	4.90997850	3.97696990
1.57326014	2.58222758	4.91747238	3.98323848
1.57342595	2.58309036	4.92557388	3.98788936
1.57342595	2.58416884	4.93408045	3.99193361
1.57359176	2.58524732	4.94197941	3.99638228
1.57475242	2.58654150	4.94967583	4.00002211
1.57607889	2.58869846	4.95656210	4.00345972
1.57624470	2.59171821	4.96344838	4.00831281
1.57657632	2.59430657	4.97053718	4.01255927
1.57757117	2.59711062	4.97681584	4.01781680
1.57956088	2.60120885	4.98309450	4.02448980
1.58254544	2.60509138	4.98998078	4.02974733
1.58768552	2.61048379	4.99605690	4.03540927
1.59614177	2.61522911	5.00253810	4.04107122
1.60575869	2.62040582	5.00760153	4.04612653
1.61653626	2.62622962	5.01225989	4.05259733
1.62764546	2.63119063	5.01732333	4.05846148
1.63759399	2.63593595	5.02117154	4.06513449
1.64488958	2.63895570	5.02522229	4.07200971
1.64837157	2.64046557	5.02846288	4.07928936
1.64870319	2.64132836	5.03150095	4.08656901
1.64837157	2.64132836	5.03393139	4.09384865
1.64853738	2.64154405	5.03595677	4.10011724
1.64853738	2.64132836	5.03717199	4.10638582
1.64870319	2.64132836	5.03818468	4.11406989
1.65019547	2.64175975	5.03899483	4.12074290
1.65351164	2.64219114	5.03939990	4.12802254
1.65997819	2.64305393	5.03939990	4.13590883
1.66909768	2.64305393	5.03939990	4.14399732
1.67954364	2.64305393	5.03939990	4.15188360
1.69181350	2.64326962	5.03939990	4.15956768
1.70458078	2.64305393	5.03960244	4.16684732
1.71767968	2.64326962	5.03939990	4.17352033
1.72994954	2.64326962	5.03939990	4.17857564
1.74039550	2.64326962	5.03939990	4.18403537
1.74984661	2.64326962	5.03939990	4.18868626
1.75813705	2.64305393	5.03939990	4.19232608
1.76427198	2.64240684	5.03939990	4.19637033
1.76841720	2.64175975	5.03939990	4.19940351
1.77057272	2.64068127	5.03919737	4.20203228
1.77123596	2.63960279	5.03879229	4.20425661
1.77107015	2.63830861	5.03858976	4.20567210
1.77107015	2.63701443	5.03818468	4.20728980
1.77123596	2.63572025	5.03818468	4.20951413
1.77107015	2.63464177	5.03798214	4.21194068
1.77090434	2.63356329	5.03818468	4.21416502
1.77073853	2.63248481	5.03818468	4.21537829
1.77073853	2.63119063	5.03818468	4.21638935
1.77073853	2.62989645	5.03838722	4.21760263
1.77057272	2.62838658	5.03838722	4.21800705
1.77024110	2.62644531	5.03838722	4.21881590
1.77007529	2.62450405	5.03838722	4.21982696
1.77024110	2.62277848	5.03858976	4.22043360
1.77040691	2.62083721	5.03919737	4.22083803
1.77073853	2.61954303	5.03960244	4.22144466
1.77140176	2.61846455	5.04021005	4.22225351
